Supplier_ID,Year,Financial_Stability_Score,Delivery_Performance_Score,Quality_Compliance_Score,Regulatory_Adherence_Score,Sustainability_Score,Past_Risk_Level,ERP_Transactions,Incidents_Count,MCDM_Score,Risk_Category,Risk_Score_Equal,Risk_Score_Priority,Risk_Class_Equal,Risk_Class_Priority
88,2021,0.32,0.99,0.99,0.75,0.32,0.73,246,7,0.69,Medium,0.5289921231650554,0.535084962406015,Medium Risk,Medium Risk
85,2023,0.4,0.48,0.79,0.99,0.37,0.29,402,19,0.58,Medium,0.6226870748299319,0.6980285714285713,Medium Risk,High Risk
33,2023,0.66,0.71,0.91,0.9,0.94,0.83,172,7,0.79,High,0.38331185105621196,0.4053135338345865,Medium Risk,Medium Risk
13,2025,0.86,0.55,0.81,0.78,0.85,0.31,178,5,0.76,High,0.38106337271750806,0.38578721804511273,Medium Risk,Medium Risk
53,2024,0.66,0.61,0.84,0.98,0.64,0.47,205,7,0.73,High,0.408345864661654,0.4536563909774436,Medium Risk,Medium Risk
5,2022,0.94,0.8,0.51,0.68,0.78,0.76,418,15,0.76,High,0.5804010025062656,0.4740616541353384,Medium Risk,Medium Risk
36,2022,0.83,0.43,0.69,0.71,0.57,0.16,270,17,0.66,Medium,0.6009828141783029,0.5767165413533835,Medium Risk,Medium Risk
69,2025,0.79,0.67,0.76,0.81,0.78,0.05,114,12,0.76,High,0.40012352309344784,0.3996293233082707,Medium Risk,Medium Risk
49,2023,0.67,0.86,0.67,0.75,0.95,0.21,199,10,0.76,High,0.3996437522377372,0.3935744360902255,Medium Risk,Medium Risk
34,2021,0.82,0.78,0.71,0.99,0.81,0.06,208,5,0.81,High,0.260485141424991,0.2860015037593985,Low Risk,Low Risk
14,2022,0.76,0.53,0.85,0.72,0.91,0.34,369,3,0.73,High,0.3932366630862872,0.41600375939849615,Medium Risk,Medium Risk
16,2021,0.9,0.49,0.64,0.64,0.45,0.24,127,12,0.66,Medium,0.6100214822771214,0.5562578947368422,Medium Risk,Medium Risk
32,2022,0.67,0.94,1.0,0.9,0.98,0.79,270,7,0.87,High,0.2869172932330827,0.28727067669172934,Low Risk,Low Risk
33,2021,0.82,0.6,0.68,0.8,0.55,0.78,139,7,0.71,High,0.5507268170426064,0.518184962406015,Medium Risk,Medium Risk
52,2024,0.61,0.53,0.83,0.87,0.78,0.03,468,1,0.69,Medium,0.3431990691013248,0.42796315789473693,Medium Risk,Medium Risk
63,2024,0.83,0.79,0.7,0.84,0.33,0.76,144,9,0.75,High,0.5405263157894736,0.47772556390977444,Medium Risk,Medium Risk
88,2025,0.48,0.57,0.98,0.75,0.31,0.28,255,0,0.63,Medium,0.4843197278911565,0.5427,Medium Risk,Medium Risk
77,2023,0.32,0.52,0.63,0.63,0.55,0.03,291,9,0.5,Medium,0.6547099892588614,0.7215684210526316,Medium Risk,High Risk
8,2024,0.94,0.7,0.63,0.84,0.44,0.07,176,12,0.75,High,0.4610418904403866,0.41450075187969926,Medium Risk,Medium Risk
76,2023,0.99,0.96,0.87,0.88,0.54,0.1,328,13,0.9,High,0.2974722520587182,0.22636390977443605,Low Risk,Low Risk
11,2022,0.4,0.89,0.64,0.74,0.45,0.59,110,9,0.63,Medium,0.6085535266738274,0.6083255639097743,Medium Risk,Medium Risk
23,2021,0.62,0.76,0.74,0.8,0.35,0.19,106,15,0.68,Medium,0.5529860365198711,0.5382616541353383,Medium Risk,Medium Risk
1,2021,0.5,0.65,0.76,0.65,0.32,0.15,202,8,0.59,Medium,0.5993000358037951,0.6117195488721805,Medium Risk,Medium Risk
67,2024,0.35,0.52,0.96,0.61,0.76,0.38,350,0,0.59,Medium,0.5009183673469388,0.5828285714285715,Medium Risk,Medium Risk
33,2025,0.69,0.68,0.83,0.66,0.89,0.15,109,18,0.73,High,0.48867167919799487,0.47079398496240604,Medium Risk,Medium Risk
7,2025,0.92,0.98,0.66,0.92,0.45,0.55,349,1,0.84,High,0.34513784461152885,0.2889488721804512,Medium Risk,Low Risk
79,2025,0.3,0.88,0.67,0.73,0.57,0.63,79,7,0.61,Medium,0.5925295381310419,0.6192135338345864,Medium Risk,Medium Risk
65,2023,0.45,0.51,0.73,0.9,0.5,0.02,402,4,0.59,Medium,0.47674185463659147,0.575466917293233,Medium Risk,Medium Risk
92,2021,0.59,0.98,0.85,0.89,0.69,0.97,498,8,0.79,High,0.43256534192624413,0.41396240601503764,Medium Risk,Medium Risk
92,2022,0.79,0.84,0.65,0.72,0.85,0.3,310,17,0.77,High,0.48224131757966343,0.42704511278195495,Medium Risk,Medium Risk
3,2022,0.87,0.47,0.91,0.84,0.43,0.54,66,18,0.73,High,0.5643859649122807,0.5293511278195489,Medium Risk,Medium Risk
45,2022,0.34,0.99,0.52,0.86,0.56,0.65,149,3,0.64,Medium,0.5294271392767633,0.5608037593984962,Medium Risk,Medium Risk
40,2022,0.62,0.53,0.75,0.9,0.66,0.29,450,7,0.67,Medium,0.4600465449337629,0.5153421052631579,Medium Risk,Medium Risk
98,2022,0.38,0.62,0.58,0.7,0.41,0.89,245,17,0.53,Medium,0.8195202291442891,0.8125308270676692,High Risk,High Risk
6,2022,0.46,0.71,0.76,0.84,0.34,0.97,105,8,0.63,Medium,0.6383816684568563,0.6470052631578947,Medium Risk,Medium Risk
56,2023,0.91,0.65,0.58,0.9,0.88,0.88,403,9,0.77,High,0.4752882205513785,0.44063984962406016,Medium Risk,Medium Risk
63,2023,0.79,0.8,0.69,0.87,0.93,0.33,370,10,0.8,High,0.3620927318295739,0.3542315789473685,Medium Risk,Medium Risk
57,2022,0.54,0.48,0.56,0.93,0.94,0.78,250,11,0.63,Medium,0.5747815968492659,0.6331518796992481,Medium Risk,Medium Risk
90,2025,0.66,0.9,0.52,1.0,0.72,0.98,426,9,0.75,High,0.4951521661296097,0.48031127819548874,Medium Risk,Medium Risk
94,2024,0.62,0.98,0.65,0.85,0.59,0.06,331,3,0.75,High,0.3506856426781239,0.3607894736842106,Medium Risk,Medium Risk
43,2023,0.36,0.79,0.81,0.69,0.68,0.22,400,16,0.64,Medium,0.5626476906552095,0.5882533834586466,Medium Risk,Medium Risk
12,2022,0.55,0.55,0.63,0.76,0.79,0.04,387,10,0.62,Medium,0.5141675617615468,0.5649030075187971,Medium Risk,Medium Risk
28,2021,0.91,0.63,0.56,0.63,0.41,0.25,233,16,0.68,Medium,0.6407429287504475,0.5545390977443609,Medium Risk,Medium Risk
61,2024,0.89,0.99,0.82,0.95,0.72,0.69,162,8,0.89,High,0.30998030791263875,0.2578338345864662,Low Risk,Low Risk
22,2023,0.7,0.76,0.66,0.74,0.83,0.58,469,9,0.73,High,0.4935875402792696,0.47219699248120295,Medium Risk,Medium Risk
59,2025,0.63,0.53,0.97,0.95,0.47,0.1,245,12,0.7,Medium,0.42651808091657717,0.4814578947368421,Medium Risk,Medium Risk
19,2022,1.0,0.46,0.93,0.79,0.88,0.82,473,11,0.81,High,0.4479108485499463,0.4079518796992481,Medium Risk,Medium Risk
70,2024,0.49,0.9,0.55,0.64,0.93,0.54,98,15,0.67,Medium,0.5892445399212317,0.5646616541353384,Medium Risk,Medium Risk
87,2023,0.96,0.44,0.95,0.72,0.65,0.42,430,11,0.76,High,0.46991765127103474,0.4353233082706767,Medium Risk,Medium Risk
71,2021,0.44,0.52,0.59,0.8,0.86,0.57,164,6,0.59,Medium,0.5722556390977444,0.6411789473684212,Medium Risk,Medium Risk
1,2021,0.77,0.67,0.84,0.63,0.9,0.78,496,2,0.75,High,0.45024167561761547,0.4240548872180451,Medium Risk,Medium Risk
23,2022,0.43,0.44,0.61,0.81,0.79,0.77,358,18,0.56,Medium,0.7171410669530971,0.7599939849624059,High Risk,High Risk
57,2022,0.43,0.69,0.83,0.66,0.43,0.2,274,11,0.61,Medium,0.5877407805227354,0.6080233082706767,Medium Risk,Medium Risk
9,2025,0.69,0.72,0.86,0.61,0.78,0.93,165,9,0.73,High,0.5546419620479771,0.5069112781954888,Medium Risk,Medium Risk
24,2025,0.4,0.41,0.81,0.83,0.99,0.89,225,12,0.61,Medium,0.5973344074471895,0.6750578947368421,Medium Risk,High Risk
24,2022,0.4,0.48,0.56,0.7,0.51,0.96,232,5,0.51,Medium,0.7538524883637666,0.7871443609022555,High Risk,High Risk
33,2024,0.56,0.67,0.66,0.67,0.4,0.95,277,9,0.61,Medium,0.7091997851772288,0.6762684210526316,High Risk,High Risk
52,2022,0.6,0.51,0.68,0.65,0.62,0.27,348,18,0.6,Medium,0.666188686000716,0.6604368421052631,High Risk,High Risk
40,2021,0.48,0.75,0.72,0.61,0.33,0.83,482,15,0.6,Medium,0.7530200501253134,0.7061045112781955,High Risk,High Risk
36,2022,0.35,0.68,0.99,0.91,0.97,0.78,495,4,0.71,High,0.3914697457930541,0.48708120300751884,Medium Risk,Medium Risk
96,2023,0.83,0.71,0.96,0.93,0.89,0.67,453,4,0.85,High,0.28840852130325817,0.29680977443609025,Low Risk,Low Risk
73,2021,0.76,0.73,0.6,0.74,0.72,0.92,250,16,0.71,High,0.6292803437164339,0.5632819548872181,Medium Risk,Medium Risk
30,2021,0.81,0.87,0.9,0.83,0.31,0.76,158,2,0.8,High,0.42343895452918007,0.37374060150375943,Medium Risk,Medium Risk
24,2025,0.99,0.55,0.82,0.72,0.93,0.59,171,10,0.8,High,0.43437164339419976,0.3867887218045113,Medium Risk,Medium Risk
43,2022,0.39,0.45,0.84,0.76,0.81,0.11,78,15,0.59,Medium,0.5541424991049052,0.6371902255639098,Medium Risk,Medium Risk
51,2021,0.36,0.9,0.82,0.82,0.39,0.29,411,13,0.66,Medium,0.5337987826709633,0.5579353383458647,Medium Risk,Medium Risk
90,2025,0.43,0.41,0.67,0.79,0.43,0.49,115,6,0.53,Medium,0.6575277479412819,0.7243075187969925,Medium Risk,High Risk
76,2023,0.74,0.43,0.59,0.77,0.55,0.39,245,17,0.62,Medium,0.6634317937701396,0.6515736842105264,High Risk,Medium Risk
51,2025,0.47,0.9,0.73,0.71,0.99,0.82,233,6,0.72,High,0.4769835302542069,0.4827789473684211,Medium Risk,Medium Risk
19,2021,0.42,0.68,0.99,0.75,0.56,0.2,442,19,0.66,Medium,0.5479251700680272,0.5774571428571428,Medium Risk,Medium Risk
82,2025,1.0,0.62,0.53,0.94,1.0,0.82,182,14,0.8,High,0.4685964912280702,0.4228842105263158,Medium Risk,Medium Risk
22,2021,0.77,0.43,0.77,0.81,0.78,0.08,51,14,0.69,Medium,0.4778141783029,0.50226992481203,Medium Risk,Medium Risk
37,2024,0.45,0.45,0.78,0.61,0.59,0.07,156,8,0.55,Medium,0.5991639813820264,0.6533766917293232,Medium Risk,Medium Risk
57,2021,0.37,0.54,0.59,0.74,0.46,0.24,396,8,0.52,Medium,0.6527354099534549,0.7135624060150376,Medium Risk,High Risk
69,2025,0.77,0.97,0.82,0.9,0.83,0.33,454,0,0.86,High,0.22306122448979596,0.22572857142857145,Low Risk,Low Risk
3,2021,0.78,0.94,0.98,0.61,0.99,0.32,226,10,0.86,High,0.32712674543501613,0.27526015037593987,Low Risk,Low Risk
41,2022,0.56,0.92,0.61,0.66,0.94,0.94,199,4,0.71,High,0.5183064804869316,0.49159548872180453,Medium Risk,Medium Risk
11,2024,0.45,0.7,0.67,0.76,0.55,0.83,188,19,0.61,Medium,0.716938775510204,0.7046571428571428,High Risk,High Risk
85,2021,0.34,0.69,0.89,0.66,0.73,0.24,86,8,0.62,Medium,0.5108986752595776,0.5682052631578948,Medium Risk,Medium Risk
45,2025,0.76,0.57,0.74,0.94,0.53,0.53,95,5,0.71,High,0.45630146795560333,0.4758443609022557,Medium Risk,Medium Risk
8,2023,0.52,0.48,0.88,0.94,0.48,0.41,423,15,0.64,Medium,0.5549588256355175,0.6120045112781956,Medium Risk,Medium Risk
87,2021,0.62,0.91,0.88,0.84,0.54,0.19,259,11,0.77,High,0.3941353383458646,0.39045187969924816,Medium Risk,Medium Risk
35,2021,0.84,0.65,0.59,0.98,0.67,0.85,305,7,0.75,High,0.48167919799498743,0.4685135338345865,Medium Risk,Medium Risk
63,2021,0.4,0.53,0.74,0.62,0.62,0.42,263,3,0.56,Medium,0.6044611528822055,0.6570323308270677,Medium Risk,Medium Risk
17,2023,0.99,0.51,0.8,0.64,0.81,0.99,424,10,0.76,High,0.559813820264948,0.4808458646616541,Medium Risk,Medium Risk
99,2024,0.96,0.99,0.7,1.0,0.41,0.25,257,8,0.87,High,0.312531328320802,0.2567481203007519,Low Risk,Low Risk
95,2021,0.84,0.91,0.89,0.85,0.66,0.71,281,9,0.85,High,0.3775671321160043,0.3236112781954887,Medium Risk,Low Risk
75,2022,0.89,0.53,0.68,0.61,0.98,0.07,239,2,0.73,High,0.394187253848908,0.38879774436090225,Medium Risk,Medium Risk
60,2025,0.56,0.93,0.73,0.81,0.53,0.28,345,16,0.72,High,0.5076817042606515,0.488481954887218,Medium Risk,Medium Risk
32,2024,0.77,0.74,0.66,0.81,0.47,0.86,415,10,0.72,High,0.5800519155030432,0.5280315789473684,Medium Risk,Medium Risk
92,2021,0.67,0.86,0.88,0.85,0.85,0.33,470,6,0.8,High,0.31140529896168995,0.32563609022556395,Low Risk,Low Risk
90,2025,0.88,0.73,0.61,0.82,0.56,0.7,345,12,0.75,High,0.5445112781954888,0.4804864661654136,Medium Risk,Medium Risk
37,2023,0.78,0.53,0.99,0.94,0.85,0.33,168,5,0.79,High,0.2964375223773721,0.34684436090225557,Low Risk,Medium Risk
74,2023,0.44,0.95,0.93,0.68,0.91,0.21,302,0,0.75,High,0.30884353741496595,0.3508428571428572,Low Risk,Medium Risk
80,2025,0.43,0.86,0.7,0.95,0.67,0.02,306,10,0.69,Medium,0.39862334407447186,0.4633458646616541,Medium Risk,Medium Risk
88,2022,0.85,0.5,0.67,0.9,0.97,0.37,228,13,0.75,High,0.4363838166845686,0.4487924812030075,Medium Risk,Medium Risk
19,2024,0.76,0.52,0.65,0.65,0.57,0.2,273,7,0.64,Medium,0.5572234156820622,0.545984962406015,Medium Risk,Medium Risk
76,2022,0.71,0.62,0.68,0.87,0.57,0.26,252,11,0.69,Medium,0.4951217329036878,0.5055233082706767,Medium Risk,Medium Risk
67,2023,0.34,0.73,0.65,0.81,0.39,0.93,81,10,0.58,Medium,0.6993716433941997,0.7195601503759397,High Risk,High Risk
98,2025,0.73,0.46,0.68,0.7,0.94,0.85,351,9,0.67,Medium,0.5835875402792696,0.5781398496240602,Medium Risk,Medium Risk
23,2022,0.67,0.73,0.55,0.99,0.7,0.15,184,13,0.71,High,0.44417293233082694,0.47134962406015035,Medium Risk,Medium Risk
69,2022,0.37,0.66,0.67,0.86,0.95,0.25,172,7,0.63,Medium,0.45235947010383093,0.5454992481203007,Medium Risk,Medium Risk
55,2023,0.37,0.99,0.62,0.68,0.67,0.54,448,3,0.65,Medium,0.5208557107053348,0.5309466165413533,Medium Risk,Medium Risk
70,2025,0.73,0.83,0.51,0.83,0.92,0.02,485,4,0.74,High,0.34555137844611533,0.36066691729323314,Medium Risk,Medium Risk
83,2023,0.62,0.99,0.6,0.63,0.9,0.87,368,6,0.74,High,0.5161672037235948,0.4623646616541354,Medium Risk,Medium Risk
28,2021,0.82,0.56,0.51,0.79,0.9,0.9,420,4,0.7,Medium,0.5355513784461152,0.5195954887218045,Medium Risk,Medium Risk
97,2021,0.71,0.67,0.89,0.9,0.68,0.09,246,8,0.76,High,0.3432116004296456,0.37734812030075193,Medium Risk,Medium Risk
77,2024,0.74,0.8,0.61,0.93,0.5,0.19,72,4,0.73,High,0.39636770497672746,0.40430977443609023,Medium Risk,Medium Risk
6,2023,0.96,0.48,0.54,0.82,0.5,0.83,478,15,0.69,Medium,0.6610812746151093,0.5935473684210527,High Risk,Medium Risk
88,2024,0.37,0.48,0.53,1.0,0.57,0.91,473,15,0.54,Medium,0.7172037235947011,0.7847187969924813,High Risk,High Risk
50,2023,0.45,0.7,0.91,0.93,0.86,0.82,111,19,0.72,High,0.5229591836734693,0.5585428571428571,Medium Risk,Medium Risk
26,2022,0.92,0.58,0.97,0.78,0.77,0.27,453,10,0.81,High,0.36416756176154674,0.3454315789473684,Medium Risk,Medium Risk
95,2022,0.82,0.74,0.94,0.87,0.75,0.25,182,1,0.82,High,0.25646437522377374,0.2715774436090226,Low Risk,Low Risk
97,2025,0.56,0.99,0.8,0.76,0.88,0.73,99,8,0.78,High,0.4239598997493735,0.4071766917293233,Medium Risk,Medium Risk
72,2023,0.9,0.7,0.84,0.84,0.89,0.28,327,12,0.83,High,0.3473684210526316,0.3256150375939849,Medium Risk,Low Risk
48,2025,0.78,0.84,0.52,0.87,0.59,0.12,493,7,0.74,High,0.42001253132832084,0.40492781954887225,Medium Risk,Medium Risk
81,2025,0.48,0.47,0.94,0.68,0.88,0.41,379,11,0.64,Medium,0.5295094880057286,0.5834233082706767,Medium Risk,Medium Risk
97,2021,0.44,0.75,0.73,0.77,0.92,0.44,209,11,0.67,Medium,0.49498567848191916,0.5341661654135338,Medium Risk,Medium Risk
99,2024,0.94,0.81,0.73,0.64,0.85,0.08,449,11,0.81,High,0.3879448621553885,0.32130902255639104,Medium Risk,Low Risk
74,2022,0.41,0.4,0.71,0.65,0.41,0.08,92,7,0.5,Medium,0.6555907626208377,0.7205278195488721,Medium Risk,High Risk
64,2022,0.5,0.73,0.64,0.82,0.38,0.94,120,6,0.62,Medium,0.6393984962406015,0.6399646616541352,Medium Risk,Medium Risk
29,2022,0.85,0.55,0.83,0.73,0.66,0.67,295,14,0.73,High,0.5531203007518797,0.5076699248120301,Medium Risk,Medium Risk
37,2024,0.49,0.96,0.73,0.65,0.6,0.13,202,13,0.69,Medium,0.5136967418546365,0.4951924812030076,Medium Risk,Medium Risk
78,2022,0.95,0.79,0.96,0.93,0.78,0.36,53,18,0.89,High,0.328297529538131,0.28249398496240596,Low Risk,Low Risk
55,2021,0.97,0.83,0.94,0.97,0.66,0.63,216,12,0.9,High,0.3240691013247404,0.27225789473684214,Low Risk,Low Risk
36,2021,0.6,0.8,0.71,0.95,0.53,0.13,407,11,0.72,High,0.42716254923021835,0.4544375939849624,Medium Risk,Medium Risk
78,2022,0.65,0.86,0.94,0.64,0.57,0.78,264,2,0.75,High,0.4646974579305407,0.42769774436090224,Medium Risk,Medium Risk
33,2023,0.89,0.55,0.94,0.9,0.81,0.35,333,1,0.81,High,0.27874328678839955,0.30564887218045106,Low Risk,Low Risk
90,2025,0.9,0.62,0.57,0.73,0.62,0.53,207,10,0.71,High,0.5586233440744719,0.5027172932330827,Medium Risk,Medium Risk
68,2021,0.89,0.5,0.66,0.96,0.69,0.58,180,7,0.74,High,0.4516791979949874,0.457384962406015,Medium Risk,Medium Risk
28,2023,0.44,0.73,1.0,0.83,0.33,0.8,329,12,0.67,Medium,0.5805316863587541,0.5929436090225564,Medium Risk,Medium Risk
16,2025,0.94,0.67,0.87,0.82,0.48,0.67,498,4,0.79,High,0.42415682062298604,0.3782097744360903,Medium Risk,Medium Risk
49,2021,0.72,0.99,0.63,0.62,0.32,0.71,482,10,0.71,High,0.616344432509846,0.5141887218045114,Medium Risk,Medium Risk
23,2021,0.78,0.56,0.92,0.63,0.84,0.1,89,0,0.74,High,0.3515986394557823,0.36879999999999996,Medium Risk,Medium Risk
42,2024,0.64,0.62,0.82,0.98,0.33,0.92,152,0,0.69,Medium,0.4906802721088435,0.519942857142857,Medium Risk,Medium Risk
8,2021,0.63,0.92,0.71,0.81,0.31,0.16,366,2,0.71,High,0.42398317221625487,0.41906917293233076,Medium Risk,Medium Risk
86,2023,0.71,0.49,0.72,0.74,0.65,0.87,292,18,0.66,Medium,0.6845220193340494,0.651893984962406,High Risk,Medium Risk
46,2023,0.63,0.85,0.57,0.87,0.47,0.44,50,5,0.69,Medium,0.489124597207304,0.4866157894736842,Medium Risk,Medium Risk
7,2025,0.47,0.46,0.85,0.61,0.73,0.14,245,11,0.59,Medium,0.5766863587540279,0.6247518796992482,Medium Risk,Medium Risk
80,2022,0.67,0.43,0.67,0.63,0.58,0.67,175,7,0.6,Medium,0.6635499462943072,0.6564278195488721,High Risk,Medium Risk
88,2024,0.38,0.55,0.55,0.92,0.39,0.6,67,2,0.54,Medium,0.6160580021482277,0.6960263157894737,Medium Risk,High Risk
6,2022,0.58,0.76,0.75,0.72,0.69,0.67,305,14,0.69,Medium,0.5785284640171858,0.5563984962406014,Medium Risk,Medium Risk
45,2021,0.41,0.89,0.61,0.81,0.39,0.47,162,5,0.63,Medium,0.5551109917651271,0.5746443609022556,Medium Risk,Medium Risk
11,2022,0.64,0.68,0.63,0.97,0.59,0.86,422,8,0.69,Medium,0.5327694235588972,0.545590977443609,Medium Risk,Medium Risk
85,2025,0.59,0.47,0.72,0.74,0.46,0.64,411,2,0.6,Medium,0.5993913354815611,0.6278263157894737,Medium Risk,Medium Risk
33,2021,0.99,0.95,0.51,0.91,0.38,0.03,273,10,0.81,High,0.3920927318295739,0.3198172932330828,Medium Risk,Low Risk
14,2023,0.85,0.47,0.56,0.97,0.36,0.69,66,4,0.67,Medium,0.5524901539563194,0.5543812030075188,Medium Risk,Medium Risk
12,2022,0.56,0.45,0.8,0.86,0.56,0.74,346,14,0.63,Medium,0.6286645184389544,0.6590413533834586,Medium Risk,Medium Risk
14,2021,0.58,0.66,0.98,0.87,0.52,0.73,385,1,0.72,High,0.42857321876118876,0.4658917293233083,Medium Risk,Medium Risk
45,2022,0.63,0.85,0.69,0.95,0.57,0.35,213,3,0.74,High,0.3779645542427498,0.40417518796992474,Medium Risk,Medium Risk
56,2022,0.8,0.6,0.64,0.81,0.36,0.12,478,18,0.68,Medium,0.5898621553884712,0.5560511278195489,Medium Risk,Medium Risk
7,2024,0.49,0.53,0.54,0.66,0.84,0.72,436,10,0.57,Medium,0.6795417114214105,0.6985887218045113,High Risk,High Risk
22,2025,0.85,0.93,0.78,0.74,0.72,0.09,231,3,0.83,High,0.2955495882563552,0.26034661654135344,Low Risk,Low Risk
50,2023,0.43,0.69,0.7,0.92,0.83,0.13,394,11,0.66,Medium,0.4403938417472252,0.5199661654135338,Medium Risk,Medium Risk
93,2023,0.67,0.91,0.53,0.81,0.68,0.86,80,3,0.72,High,0.5016380236305048,0.471060902255639,Medium Risk,Medium Risk
10,2022,0.88,0.78,0.7,0.99,0.63,0.97,389,13,0.81,High,0.47798245614035084,0.42684962406015037,Medium Risk,Medium Risk
86,2025,0.68,0.65,0.76,0.82,0.57,1.0,57,2,0.7,Medium,0.5271464375223773,0.5224263157894737,Medium Risk,Medium Risk
42,2025,0.7,0.66,0.51,1.0,0.68,0.47,64,13,0.7,Medium,0.5123702112423916,0.527821052631579,Medium Risk,Medium Risk
39,2025,0.87,0.56,0.9,0.71,0.32,0.52,264,12,0.72,High,0.5667221625492302,0.5101578947368421,Medium Risk,Medium Risk
97,2025,0.75,0.95,0.89,0.67,0.86,0.64,96,4,0.83,High,0.3622860723236663,0.31558120300751885,Medium Risk,Low Risk
62,2024,0.7,0.68,0.82,0.72,0.43,0.62,205,18,0.7,Medium,0.6290798424633012,0.5768225563909775,Medium Risk,Medium Risk
42,2024,0.73,0.62,0.88,0.75,0.64,0.41,277,8,0.73,High,0.46134085213032583,0.4580195488721804,Medium Risk,Medium Risk
10,2025,0.96,0.91,0.96,0.78,0.68,0.74,178,8,0.89,High,0.35076262083780874,0.26771954887218047,Medium Risk,Low Risk
56,2021,0.75,0.64,0.95,0.94,0.47,0.69,229,13,0.76,High,0.47692803437164344,0.46813533834586474,Medium Risk,Medium Risk
69,2025,0.54,0.9,0.66,0.85,0.99,0.88,453,4,0.75,High,0.4262316505549588,0.4414526315789473,Medium Risk,Medium Risk
36,2025,0.54,0.66,0.67,0.73,0.68,0.19,367,10,0.64,Medium,0.5331811672037235,0.558145864661654,Medium Risk,Medium Risk
81,2024,0.89,0.41,0.62,0.9,0.71,0.78,85,9,0.7,Medium,0.5454923021840317,0.5386684210526316,Medium Risk,Medium Risk
36,2023,0.46,0.73,0.82,0.67,0.98,0.49,74,16,0.68,Medium,0.5381578947368421,0.5519390977443609,Medium Risk,Medium Risk
53,2021,0.94,0.68,0.66,0.91,0.31,0.43,398,11,0.75,High,0.502672753311851,0.45086616541353386,Medium Risk,Medium Risk
55,2022,0.58,0.56,0.5,0.89,0.88,0.4,249,9,0.64,Medium,0.521920873612603,0.5742255639097744,Medium Risk,Medium Risk
51,2023,0.74,0.41,0.74,0.86,0.94,0.38,375,5,0.7,Medium,0.4219477264590047,0.47613007518797,Medium Risk,Medium Risk
97,2024,0.95,0.64,0.66,0.95,0.33,0.14,303,0,0.75,High,0.3676530612244898,0.36297142857142856,Medium Risk,Medium Risk
72,2023,0.31,0.92,0.73,0.6,0.58,0.19,281,15,0.62,Medium,0.6055030433225922,0.6082902255639099,Medium Risk,Medium Risk
94,2025,0.33,0.79,0.92,0.89,0.88,0.2,282,0,0.7,Medium,0.30193877551020404,0.4135857142857143,Low Risk,Medium Risk
28,2021,0.8,0.75,0.95,0.93,0.8,0.03,225,4,0.84,High,0.21480307912638735,0.2471240601503759,Low Risk,Low Risk
21,2021,0.67,0.59,0.57,0.82,0.5,0.23,123,8,0.64,Medium,0.547157178660938,0.5622624060150376,Medium Risk,Medium Risk
45,2023,0.78,0.77,0.58,0.94,0.44,0.93,210,6,0.73,High,0.5333440744718941,0.499136090225564,Medium Risk,Medium Risk
15,2022,0.42,0.72,0.68,0.65,0.33,0.56,143,7,0.57,Medium,0.6708288578589331,0.673042105263158,High Risk,High Risk
88,2023,0.54,0.43,0.7,0.65,0.54,0.79,355,12,0.56,Medium,0.7372663802363052,0.7393721804511277,High Risk,High Risk
39,2024,0.73,0.5,0.54,0.87,0.94,0.46,354,2,0.68,Medium,0.44500358037952026,0.49069774436090224,Medium Risk,Medium Risk
87,2025,0.81,0.67,0.53,0.92,0.32,0.7,106,13,0.69,Medium,0.6167239527389903,0.572263909774436,Medium Risk,Medium Risk
52,2024,0.79,0.9,0.52,0.73,0.97,0.95,389,1,0.77,High,0.449593626924454,0.39977744360902256,Medium Risk,Medium Risk
27,2022,0.64,0.74,0.58,0.96,0.46,0.19,272,9,0.68,Medium,0.4746759756534193,0.49828270676691727,Medium Risk,Medium Risk
4,2024,0.42,0.89,0.68,0.72,0.88,0.64,232,17,0.68,Medium,0.5797243107769424,0.5737451127819548,Medium Risk,Medium Risk
65,2021,0.94,0.87,0.78,0.63,0.76,0.53,418,1,0.83,High,0.3704099534550663,0.29582030075187976,Medium Risk,Low Risk
51,2024,0.54,0.63,0.84,0.8,0.36,0.39,168,1,0.64,Medium,0.4929609738632296,0.5333631578947369,Medium Risk,Medium Risk
8,2022,0.43,0.6,0.77,0.97,0.68,0.71,101,11,0.65,Medium,0.5374346580737559,0.6048375939849624,Medium Risk,Medium Risk
62,2025,0.87,0.64,0.51,0.62,0.9,0.96,106,18,0.71,High,0.6808485499462943,0.585993984962406,High Risk,Medium Risk
67,2022,0.56,0.79,0.62,0.82,0.85,0.87,137,14,0.7,Medium,0.5728141783029,0.5622699248120301,Medium Risk,Medium Risk
9,2024,0.63,0.45,0.53,0.75,0.62,0.61,58,8,0.58,Medium,0.6548782670963121,0.6702338345864661,Medium Risk,High Risk
60,2023,0.34,0.94,0.9,0.69,0.57,0.27,173,5,0.68,Medium,0.4521858216970999,0.48445864661654137,Medium Risk,Medium Risk
47,2024,0.85,0.67,0.6,0.68,0.41,0.55,312,5,0.69,Medium,0.5743286788399571,0.5153872180451128,Medium Risk,Medium Risk
22,2022,0.59,0.58,0.52,0.9,0.82,0.67,314,1,0.64,Medium,0.4964983888292159,0.5504917293233084,Medium Risk,Medium Risk
80,2022,0.64,0.58,0.55,0.63,0.54,0.8,270,16,0.6,Medium,0.7626476906552095,0.7133533834586467,High Risk,High Risk
